customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,OnlineSecurity_NoInternetService,OnlineBackup_NoInternetService,DeviceProtection_NoInternetService,TechSupport_NoInternetService,StreamingTV_NoInternetService,StreamingMovies_NoInternetService,MultipleLines_NoPhoneService,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cluster,PCA1,PCA2,PreferenceCluster
2639-UGMAZ,1,1,0,0,71,0,1,1,0,0,1,1,1,56.45,3985.35,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-2.3361555410286874,0.6476900169458895,0
2876-GZYZC,0,0,0,0,13,1,0,0,0,0,0,1,1,85.95,1215.65,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.281146046984588,-2.3949710694542183,1
6207-WIOLX,0,0,1,1,25,0,1,1,1,0,1,1,1,58.6,1502.65,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-2.1500705357392964,0.03411256334012073,0
8587-XYZSF,1,0,0,0,67,1,0,0,0,1,0,0,0,50.55,3260.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.15929020649483158,1.5090727465967286,3
3091-FYHKI,1,0,0,0,1,0,0,0,0,0,0,1,1,35.45,35.45,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.5607521967116614,-3.5027508201945183,0
2372-HWUHI,1,0,0,0,2,1,0,0,0,0,0,0,0,44.35,81.25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0.20992028447212044,-3.353474755660026,0
7799-LGRDP,0,0,0,0,43,1,0,0,0,0,0,0,1,25.7,1188.2,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2,4.875582095737785,1.686174493815351,3
7850-VWJUU,0,0,0,0,23,1,1,0,0,0,0,0,1,75.0,1778.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.7365516178605537,-1.3959140826500267,1
3774-VBNXY,0,0,1,1,64,1,0,0,0,0,0,0,0,20.2,1277.75,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.7583960879699365,2.3340717527088337,3
6217-KDYWC,1,0,0,1,57,1,0,0,0,0,0,0,1,19.6,1170.55,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.6015948846095025,1.6031065133190074,3
0390-DCFDQ,0,1,1,0,1,1,0,0,0,0,0,0,1,70.45,70.45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,-0.23072316256117772,-3.160434905252055,1
3146-MSEGF,0,1,1,1,72,1,1,1,1,1,1,1,1,88.05,6425.65,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-3.238157835896183,4.253099153025382,2
4080-OGPJL,0,0,0,0,8,1,1,0,0,1,0,1,0,71.15,563.65,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,3,-1.3326504740123541,-1.892274983582653,0
1095-WGNGG,0,0,1,0,61,1,0,1,0,0,1,1,1,101.05,5971.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-2.449903495845327,2.3801994294255544,2
2636-SJDOU,1,0,0,0,64,1,1,1,0,0,0,0,1,84.3,5289.05,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-1.7637583755667317,1.4647280828112061,2
1131-QQZEB,1,1,1,0,71,1,0,0,0,0,0,0,0,23.95,1756.2,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,4.756444552613125,2.589443916712864,3
5716-EZXZN,0,0,1,1,65,1,1,1,0,1,1,0,1,99.05,6416.7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-2.576081747410964,3.503166077362691,2
6837-BJYDQ,1,0,0,0,3,1,0,0,0,0,0,0,0,19.6,61.35,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.9364291717875055,-0.01617806981820602,3
2135-RXIHG,1,0,0,0,1,1,0,0,0,0,0,0,1,45.65,45.65,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.052992513120158236,-3.5393979006843383,0
6440-DKQGE,1,0,0,1,30,1,0,1,1,0,1,0,0,64.5,1929.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.8438707035441096,1.1882097075220863,0
3466-BYAVD,1,0,1,1,15,1,0,1,1,1,0,1,1,69.5,1071.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-1.076352442210768,-0.04987756451019919,0
3780-YVMFA,0,0,1,1,8,1,0,0,0,1,1,1,1,68.55,564.35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-1.247165681969964,-1.0865105168248002,0
3874-EQOEP,1,0,0,0,7,1,0,0,0,0,1,1,0,95.0,655.5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,-1.0330045060627793,-2.372923937472484,1
1679-JRFBR,0,0,1,1,70,1,1,1,1,0,1,1,1,108.15,7930.55,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.346971317895804,3.5490898343457022,2
9073-ZZIAY,1,0,1,1,62,1,1,1,1,1,1,1,0,86.1,5215.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-2.548975628177535,3.2422695683452467,2
3077-RSNTJ,0,0,1,1,6,1,0,0,0,0,0,0,0,19.7,113.5,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.893748560281045,-0.30811516620921686,3
6551-GNYDG,0,0,1,1,14,1,0,0,0,0,0,1,1,80.9,1152.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.7819043618075344,-1.005136951602474,1
9167-APMXZ,0,0,0,0,22,1,0,0,0,0,1,0,1,84.15,1821.95,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-1.171474772593458,-1.3627988451512478,1
2749-CTKAJ,1,0,1,1,22,1,0,0,0,0,0,0,0,20.15,419.9,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.8803255420710965,1.1379588435261179,3
6371-NZYEG,1,0,1,1,16,1,1,0,1,0,1,0,0,64.25,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-0.25849348691692453,1.3201761612721516,0
7554-NEWDD,1,0,0,0,10,1,0,0,0,0,0,0,0,25.7,251.6,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,5.320108433049579,1.172056491823786,3
8992-VONJD,0,0,0,1,13,1,1,1,0,0,0,0,1,56.0,764.55,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.6427114382628599,-1.5739019609634795,0
0867-MKZVY,0,0,1,0,20,1,1,0,0,0,0,0,0,82.4,1592.35,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.1370505773108457,-2.0291595123948323,1
4482-EWFMI,0,0,0,0,2,1,0,0,0,0,0,0,1,69.7,135.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.36611938522408566,-3.1758911892355797,1
4648-YPBTM,1,0,0,0,53,1,0,1,1,1,0,1,1,73.9,3958.25,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-1.9838523268704487,2.3575389226456402,2
2907-ILJBN,0,0,1,1,11,1,0,0,0,0,0,0,0,20.6,233.9,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.918384978760745,0.9370448141937746,3
6345-FZOQH,1,0,1,0,69,1,0,0,0,0,0,0,0,19.9,1363.45,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.65202418939399,2.0621596986125073,3
3376-BMGFE,0,0,0,0,4,1,0,0,0,0,0,0,1,70.9,273.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.3719042553591612,-2.89635659772604,1
5997-OPVFA,1,0,1,0,72,1,1,1,1,1,1,1,1,89.05,6254.45,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-3.1157537665095836,4.04957591550011,2
3445-HXXGF,1,1,1,0,58,0,0,1,1,0,0,1,1,45.3,2651.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-2.0151894875441267,-1.302511620941282,0
1159-WFSGR,0,0,1,1,16,1,0,0,0,0,0,0,0,20.4,321.4,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,5.295660819186652,-0.5064999826998143,3
7654-YWJUF,1,0,1,0,43,1,1,0,1,1,0,0,1,84.25,3539.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-1.6836873042451035,1.5574685232373238,2
1875-QIVME,0,0,1,0,2,1,0,0,1,1,1,1,1,104.4,242.8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.59077628942993,-1.8236203499623156,1
6727-IOTLZ,1,0,1,0,14,1,0,1,1,1,1,1,0,81.95,1181.75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.2819598273966495,1.5307778842047604,2
0691-JVSYA,0,0,1,0,53,1,0,0,1,0,1,1,1,94.85,5000.2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-2.2960386240950035,0.951461539877013,2
5918-VUKWP,0,0,0,0,32,1,0,0,0,0,0,0,0,20.55,654.55,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5.406430157843898,0.952420357119453,3
1744-JHKYS,0,0,1,0,34,1,0,0,0,0,0,0,0,24.7,780.2,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4.826273765677793,-0.29296937596422645,3
2656-FMOKZ,0,1,0,0,15,1,0,0,0,0,0,0,1,74.45,1145.7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,-0.5885336548987993,-2.998640771788762,1
2070-FNEXE,0,1,0,0,7,1,1,0,0,0,0,0,0,76.45,503.6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.688439523284014,-2.447342064519596,1
5947-SGKCL,0,0,1,1,15,1,0,1,1,0,1,1,1,105.35,1559.25,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,-2.3811013616494288,0.20685113873441283,1
3712-PKXZA,1,0,1,0,61,1,0,0,0,0,0,0,1,20.55,1252.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,4.964132703423507,1.790350959709015,3
6317-YPKDH,0,0,0,0,1,0,0,1,0,0,0,0,0,29.95,29.95,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.03549604676149208,-2.4344588986506843,0
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,45.3,45.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.8878525664009701,-2.4036824592838277,3
9367-WXLCH,1,0,0,0,8,1,0,0,0,0,0,1,0,84.5,662.65,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-0.9157849253075158,-2.1609975638889165,1
5524-KHNJP,1,0,1,1,33,1,1,0,1,0,1,1,0,74.75,2453.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.3878473406195706,2.0574596253067647,2
1918-ZBFQJ,0,0,0,0,13,1,0,1,1,0,0,0,1,79.25,1111.65,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.4186163738319943,-2.754934408885967,1
1024-GUALD,0,0,1,0,1,0,0,0,0,0,0,0,1,24.8,24.8,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.12693483691433982,-3.2953851396250835,0
4827-USJHP,1,0,0,0,20,1,0,1,0,0,0,0,1,51.8,1023.85,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.09294235926642228,-1.8061667494236917,0
8167-GJLRN,1,0,0,0,3,0,0,0,0,1,0,0,0,30.4,82.15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.02792785405136774,-2.507801321098032,0
0956-SYCWG,0,0,0,0,13,1,0,0,0,0,0,0,0,19.65,244.8,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,5.339020069714001,-0.21795486892112106,3
8017-UVSZU,0,0,1,0,40,1,0,1,0,0,0,0,0,56.6,2379.1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,-0.5454372883337243,-0.027720401778884744,0
7100-FQPRV,1,0,1,1,43,1,1,0,0,1,0,1,1,71.9,3173.35,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-1.502891628638821,2.2232872661826106,2
2472-OVKUP,1,0,1,0,6,1,0,1,1,0,0,1,1,91.0,531.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.9004430694101604,-2.282819959489672,1
2984-RGEYA,0,0,1,1,69,1,0,0,0,0,0,0,0,19.75,1375.4,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.367200190978551,2.847367843816135,3
9680-NIAUV,0,0,1,1,72,1,1,1,1,0,1,1,0,109.7,8129.3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-3.0382167113494774,4.18005279677563,2
2146-EGVDT,1,0,1,1,59,1,0,0,0,0,0,0,0,19.3,1192.7,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,5.429045876094156,2.681473006886614,3
2604-IJPDU,0,0,1,0,20,1,1,1,0,1,1,0,1,96.55,1901.65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-2.2041758593560608,-0.8132195435186118,1
9178-JHUVJ,1,0,1,1,24,1,0,0,0,0,0,0,1,24.1,587.4,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,5.046227664472192,2.0747035774870333,3
6168-YBYNP,1,0,0,0,59,1,0,1,1,1,1,1,1,111.35,6519.75,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-3.5051437056977637,0.43354429168278324,2
7255-SSFBC,1,0,1,1,72,1,0,1,1,1,1,1,1,112.25,8041.65,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-3.324944024938374,4.013703369169026,2
3645-DEYGF,1,0,0,1,1,1,0,0,0,0,0,0,0,20.75,20.75,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.969682621883347,-0.8372416520969408,3
9323-HGFWY,0,0,1,0,27,1,1,0,0,1,1,1,1,101.9,2681.15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-2.16422732286753,1.2899989296845462,2
8544-GOQSH,0,0,0,0,14,1,0,1,0,1,0,0,1,80.05,1112.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,-1.0554127281221881,-1.2590347587650645,1
3363-DTIVD,1,0,1,1,71,1,1,0,1,0,1,1,0,105.55,7405.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-2.758479252625383,2.911966237601174,2
7018-WBJNK,1,0,0,1,13,1,0,0,0,0,1,0,1,78.3,1033.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,-0.6761426376210906,-1.4597333524058815,1
9142-KZXOP,1,0,0,0,44,1,0,0,0,0,0,0,0,68.85,2958.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,-0.29336196661098785,-1.1155672848497393,1
7674-YTAFD,0,0,0,0,33,1,0,1,0,1,0,0,1,79.95,2684.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-1.191993378344869,0.39134229614371757,2
6348-SNFUS,1,0,1,1,72,0,1,1,1,1,0,1,1,55.45,4179.2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-2.101567212301235,3.505536518029033,2
1285-OKIPP,1,0,0,0,1,1,0,0,0,0,0,1,0,79.9,79.9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.7318673023812182,-3.387281546265543,1
7825-ECJRF,0,0,0,0,19,1,1,0,1,1,1,1,1,106.6,1934.45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-2.800562314315148,-1.5688011693452129,1
1347-KTTTA,1,0,1,0,64,1,0,1,1,1,1,1,1,102.45,6654.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-3.029577164784371,2.7164463408263164,2
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,1,46.0,84.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.11054228846932188,-2.688668918986013,0
4195-NZGTA,0,0,0,0,1,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.326449482987258,-2.9840916444982555,0
7157-SMCFK,1,0,0,1,61,1,0,0,0,0,0,0,0,19.75,1124.2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.847991429908453,1.8269939376883844,3
4709-LKHYG,0,0,1,1,29,1,0,0,0,0,0,0,0,20.0,540.05,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,5.299655295632177,0.8791375095351762,3
2504-DSHIH,1,1,1,0,23,1,0,0,0,0,0,1,0,86.8,1975.85,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.383284641385454,-1.7296010847793106,1
0699-NDKJM,0,0,1,0,57,0,1,1,1,0,1,1,1,58.75,3437.45,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-2.3676243403831885,1.014076844201729,0
9286-BHDQG,1,0,1,1,72,0,1,1,1,1,0,0,0,45.25,3139.8,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1.2648951302587648,3.2986228838253755,0
0230-WEQUW,1,0,1,0,66,0,1,1,1,1,1,0,1,56.6,3789.2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-2.156121713939543,2.969433044166489,2
2040-LDIWQ,1,0,1,1,65,1,0,1,1,1,1,1,1,84.2,5324.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.5898065881989654,3.764897545180747,2
6496-JDSSB,0,0,0,0,8,1,0,0,0,0,1,0,1,80.0,624.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.7468353422952061,-1.9783227799653642,1
9408-SSNVZ,0,0,0,0,4,1,0,0,0,0,0,0,1,70.15,268.35,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.5347576020789164,-3.7059490060035545,1
4443-EMBNA,0,0,1,0,71,1,0,0,0,0,0,0,0,24.75,1836.9,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,4.940609470620865,2.805930002076026,3
6469-MRVET,1,0,1,1,1,1,0,0,0,0,0,0,1,20.2,20.2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,5.180992512072801,0.19177780754148355,3
0742-MOABM,1,0,1,0,4,1,0,0,0,1,0,0,0,50.05,179.35,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.3261880565048032,-2.0455806897555147,0
5961-VUSRV,0,0,0,0,12,1,0,0,0,0,0,0,1,19.35,219.35,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5.261490234135466,0.4041972247146184,3
6778-JFCMK,1,0,0,0,24,0,1,0,0,0,1,1,1,50.6,1288.75,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.8126212154798613,-0.21226694591154407,0
6341-JVQGF,0,0,1,1,31,1,1,0,1,1,1,1,1,81.15,2545.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-1.6481374268681146,1.8702026621908947,2
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,1,0,0,55.2,55.2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.19881967557419847,-2.322309138357332,0
4811-JBUVU,1,0,0,0,30,1,0,0,0,1,0,1,1,89.9,2723.15,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,-1.6215405067932496,-0.6481696681595921,1
0945-TSONX,0,0,1,1,47,1,1,1,0,1,1,1,1,85.3,4107.25,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-2.3729172740758027,3.367186279265415,2
2651-ZCBXV,1,0,0,0,54,1,1,1,0,1,1,1,1,108.0,5760.65,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-2.9959396171545243,2.6620225160128315,2
3316-UWXUY,1,0,0,0,50,1,1,1,0,1,0,1,1,93.5,4747.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2.2773582755901454,0.45632317549303814,2
8937-RDTHP,1,0,0,0,1,1,1,0,0,0,0,1,1,84.6,84.6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,-0.7751470515522596,-2.7591796140846356,1
7083-MIOPC,0,0,0,0,72,1,0,0,0,0,0,0,0,20.25,1566.9,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,5.300084501097333,2.1438933717100306,3
1984-GPTEH,0,0,0,0,29,1,0,0,0,0,0,0,0,25.15,702.0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4.899052246055676,-0.8199896706660549,3
1251-KRREG,1,0,0,0,2,1,0,1,0,0,0,0,1,54.4,114.1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,-0.18263128535425036,-2.5797366321930975,0
0621-JFHOL,0,0,0,0,10,0,0,0,0,1,0,0,1,29.6,299.05,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.3677750530510473,-0.592760748876156,0
9903-LYSAB,1,0,1,0,18,1,0,0,0,0,0,0,1,73.15,1305.95,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.8349694276334618,-2.096895672490834,1
0094-OIFMO,0,1,0,0,11,1,0,1,0,0,1,1,1,95.0,1120.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-2.200274063366945,-2.9042929395871404,1
9227-UAQFT,1,0,0,0,16,1,0,0,0,0,0,0,0,19.75,284.35,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.966155486513393,0.6266185084585161,3
7301-ABVAD,0,0,0,0,72,1,0,1,1,1,1,1,0,86.6,6350.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.5137977086822465,3.390006943494039,2
6614-FHDBO,1,0,0,0,72,1,0,1,1,1,1,1,0,109.2,7878.3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-3.0639845923595326,3.3546535311105017,2
7576-ASEJU,0,0,1,1,41,1,1,0,0,1,1,1,1,74.7,3187.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.685200862492895,2.1914481955522573,2
9058-HRZSV,0,1,1,0,65,1,1,1,1,0,0,1,0,94.4,6126.15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-2.69180350562312,0.3915556686693487,1
4522-AKYLR,0,1,0,0,13,1,0,1,1,0,0,0,1,54.8,731.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-1.0010701671812074,-2.1843725635471074,0
0221-WMXNQ,1,1,0,0,4,1,1,0,0,0,0,0,0,75.35,273.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.6648109177532655,-2.7563489500705054,1
0303-UNCIP,1,0,0,0,41,1,0,0,1,0,0,1,0,65.0,2531.8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-0.5596523956485965,0.5509245304589312,0
9947-OTFQU,1,1,0,0,15,1,0,1,0,0,0,0,1,74.4,1074.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.2182399800621946,-3.3003162132524344,1
0322-YINQP,1,0,0,0,1,1,1,0,0,0,0,0,1,48.55,48.55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.17785949998049083,-2.747086773163284,0
0959-WHOKV,1,0,0,0,42,1,1,1,1,0,0,1,1,99.0,4298.45,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-2.6736928836822136,0.740596779571999,2
4075-JFPGR,0,0,1,0,51,1,1,1,1,0,1,0,1,93.5,4619.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,-2.4989238188593084,1.138128551005294,2
4629-NRXKX,0,0,1,1,2,1,0,0,0,0,0,0,0,70.4,147.15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.22495318424007943,-2.788963651758437,1
9514-JDSKI,1,1,1,0,1,0,0,1,0,0,1,0,0,40.2,40.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.950914871613757,-2.784236924112127,0
3282-ZISZV,1,0,0,1,32,1,0,1,1,1,1,1,0,83.7,2633.3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-2.028007913681503,2.207275137967296,2
3675-YDUPJ,1,0,0,0,10,1,0,0,0,0,0,0,1,19.85,193.05,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.585146591811201,-1.1991846506679085,3
4111-BNXIF,0,0,1,1,67,0,0,1,1,1,1,1,1,59.55,4103.9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-2.407912855393902,2.4046821816509647,2
7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,0,115.1,7008.15,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-3.261259081313069,4.2846102645759805,2
6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,0,114.35,5791.1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.2375750683056577,2.7342067512841988,2
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,1,44.6,80.55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.06191471857077638,-2.2534032282679446,0
5046-NUHWD,0,1,1,0,29,0,1,0,1,0,0,1,1,45.0,1228.65,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-1.6042353964731957,-1.3002091289735471,0
7273-TEFQD,1,1,0,0,3,0,0,0,1,0,0,1,1,41.15,132.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-1.1926256335164522,-3.2924421196788596,0
3606-TWKGI,1,1,0,0,13,1,0,1,1,0,1,1,1,106.9,1364.3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.928668632445017,-2.2441037927139793,1
